influencer,14,0,100.1507,32326.6667,0,22,1.88,8000
influencer,14,0,100.1507,32326.6667,0,25,7.5,2000
influencer,14,283.9333,102.0229,9508.1286,0,22,3.33,3000
influencer,14,283.9333,102.0229,9508.1286,0,23,1.88,8000
influencer,14,283.9333,102.0229,9508.1286,0,25,5,2000
influencer,14,0,20630.4321,0,0,22,1,20000
influencer,14,0,20630.4321,0,0,25,1,30000
influencer,14,135.7395,266.3788,51255.3779,0,22,1.67,15000
influencer,14,135.7395,266.3788,51255.3779,0,25,1.54,13000
influencer,14,6.0083,117.3481,0,0,22,2,5000
influencer,14,1.1807,28.439,0,0,22,2,5000
influencer,11,0,0,0,0,1,10,1000
publisher,16,0,24.9725,0,0,1,7.5,10000
publisher,16,0,24.9725,0,0,3,5.4,25000
publisher,16,0,24.9725,0,0,5,6,25000
publisher,16,0,24.9725,0,0,7,5.95,18500
publisher,16,0,24.9725,0,0,13,5.95,18500
publisher,14,179.8591,2128.2759,0,0,1,14,10000
publisher,13,0,92.8054,0,0,1,8,10000
publisher,13,0,92.8054,0,0,3,8.33,18000
publisher,13,0,92.8054,0,0,5,7.5,20000
publisher,13,0,92.8054,0,0,7,10,12000
publisher,13,0,92.8054,0,0,13,10,12000
publisher,12,180.4561,22.5972,0,0,1,6,10000
publisher,12,180.4561,22.5972,0,0,3,9,10000
publisher,18,32.3659,93.2152,0,0,1,20,10000
publisher,18,32.3659,93.2152,0,0,3,15,20000
influencer,19,0,1666.6386,0,0,22,0.07,2322
influencer,19,0,245.9033,0,0,22,0.07,2709
influencer,19,0,959.1503,0,0,22,0.06,6321
influencer,19,0,543.7625,0,0,22,0.08,2077
influencer,9,0,5271.9679,0,0,22,0.05,13235
influencer,19,0,1861.8333,0,0,22,0.07,2368
influencer,19,0,440.0026,0,0,22,0.07,2905
influencer,19,0,3846.3333,0,0,22,0.05,28208
influencer,9,0,585.2403,0,0,5,0.07,4420
influencer,19,0,1823.4211,0,0,22,0.07,2896
influencer,19,0,547.1913,0,0,22,0.09,1553
influencer,19,0,154.067,0,0,22,0.07,2132
influencer,19,0,476.0335,0,0,22,0.07,2379
influencer,19,0,1676.2372,0,0,22,0.05,17231
influencer,13,0,0,0,0,2,0.11,112
influencer,13,0,0,0,0,5,0.11,112
celebrity,3,0,0,0,0,1,100,1
celebrity,3,0,0,0,0,2,12,10
celebrity,3,0,0,0,0,3,32,1
celebrity,3,0,0,0,0,5,2.3,10
celebrity,3,0,0,0,0,13,12,1
celebrity,13,0,0,0,0,1,5.75,4
celebrity,13,0,0,0,0,2,12,10
celebrity,13,0,0,0,0,3,2100,1
celebrity,13,0,0,0,0,5,23,1
influencer,9,0,0,0,0,1,23,1
influencer,15,0,0,0,0,1,1,1
influencer,15,0,0,0,0,2,1.5,1
influencer,15,0,0,0,0,3,1,1
influencer,15,0,0,0,0,5,1,1
influencer,15,0,0,0,0,7,1,1
influencer,15,0,0,0,0,13,1,1
publisher,3,0,0,0,0,1,4.5,1
publisher,3,0,0,0,0,2,1.5,1
publisher,3,0,0,0,0,7,1.5,1
influencer,20,0,0,0,0,1,1,1
influencer,20,0,0,0,0,2,1,100
influencer,20,0,0,0,0,3,1.2,100
influencer,3,0,0,0,0,2,1,1
influencer,3,0,0,0,0,5,2,1
influencer,17,0,0,0,0,5,5.77,26000
